Id	Text	Label
1241289555225034755	coronavirus update: us cases top 10k as testing ramps up; italian deaths vault above china's httpurl via @user	INFORMATIVE
1241706351836921856	let’s get through this pandemic with as little of trump as possible trump did all he could to play down the threat, telling the public that the coronavirus carried a “very, very low risk” for most americans. u.s. cases now soared to more than 16,000, with 190 deaths.	INFORMATIVE
1245878354219159552	called my mom in south africa, she said a lady had gone to the market and asked a man at the checkout to stand further away from her due to potential covid..... he strangled her to death💀 no matter what always be thankful we live in canada 🇨🇦 httpurl	UNINFORMATIVE
1251496726877388801	another #iransangels died . because of criminal egime misleading people and hold off the information from people 2.5 months prior to be revealed caused deaths toll passing 30,700 by yesterday, #coronavirus	INFORMATIVE
1241051720932827138	ministry of health confirms 3 news cases of novel coronavirus in the capital. total is now 19. visit httpurl for the latest coverage of the #coronaviruspandemic and cases of covid-19 in and around the ottawa area. #ottnews #otthealth httpurl	INFORMATIVE
1245512960623116290	state rep. isaac robinson, who died this week at 44, tweeted recently about the death of a detroit ballroom dancer. robinson himself was a ballroom dancer. both may have died from coronavirus, said family and friends. httpurl	INFORMATIVE
1245746993567133698	interactive map of the coronavirus cases in nyc by zip code - untapped new york - untapped new york httpurl via @user	UNINFORMATIVE
1250577577720324102	11 prisoners &amp; 2 staff have died. to slow the spread of covid behind bars, @user and others are calling for the release of people from prisons &amp; jails. “lives can be saved, but only if we act now to protect people who are most vulnerable,” aclu says.	INFORMATIVE
1240799174653669376	"@user @user even w/social distancing, ""allah"" is taking out iranians at the second highest rate of death! coronavirus cases place cases deaths recov'd rate china 80928 3245 70420 .040 italy 41035 3405 4440 .082 iran 18407 1284 5979 .069 data from: nhs"	INFORMATIVE
1246013097925652481	date june 1, 2020 - america back to work - #coronavirus still spreading but risk is low - some type of cure in place for anyone that gets infected - we all will be using masks in public places	UNINFORMATIVE
1241360054214950913	is it just me, or is this sinister?! there were 400 cases reported in the republic over the last 48 hours whilst over the same period only 20 cases in the north!!! #covid_19 #coronacrisisuk httpurl	INFORMATIVE
1241042733713649664	manitoba covid-19 update: cases remain at 17 (no new cases this morning) 3,354 tests completed state of emergency allows province to take action if you’re violating social distancing strategies. retail businesses will remain open (shoppers must stay 2m apart)	INFORMATIVE
1241563510334795783	ghana: given the rise of the number of cases of coronavirus (covid-19) in ghana, on 21 march the government of ghana announced the closure of the country’s borders, effective from 0000 gmt 22 march until 2300 gmt 5 april. the border .. #traveladvice httpurl	UNINFORMATIVE
1235666143387533313	gonna bookmark this not as an indicator of how much i might dislike trump, but at a time when 11 deaths in the u.s. have occurred. check back 6 months to a year from now and i believe covid-19 will surpass 13,000 deaths in the u.s. and then some.	INFORMATIVE
1241723259189510144	'the worst is yet to come': spanish pm tells nation to prepare for 'hard days ahead' as madrid exhibition centre is transformed into giant hospital - while coronavirus death toll hits 1,725 with 28,572 cases. httpurl	INFORMATIVE
1247242921021263872	@user me being from south yorkshire myself originally im supporting and following #stayhome and #stayhomesavelives and all the #nhsfamily #frontlineheroes during #covid_19 pandemic that has now claimed over 500 lives mainly in london including 6 bus drivers httpurl	INFORMATIVE
1239960949974618113	i raised the case of a constituent stranded in austria with the foreign secretary today. the govt need a clear strategy to repatriate uk citizens from abroad #covid19 #coronavirus httpurl	UNINFORMATIVE
1235438692975566848	@user my mom's one month old android phone was stolen today. pls is there any way it can be tracked and recovered. pls help!!! she's devasted.. #coronaalert #ultimateloveng #roksie #covid_19 #facup #coronavirusoutbreak #riptwitter #eachforequal #blackswan #lcfc #nct127_kick	UNINFORMATIVE
1244497849603112965	@user @user thank u medical workers thank u grocery store workers thank u pharmacy workers thank u police/fire/emt thank u delivery workers thank u food workers thanks beyond thanks you’re our new 🇮🇳indian 🇮🇳 heroes #covid19	UNINFORMATIVE
1236088762742038529	#trump2020campaignslogans i may have cut off your medicare and social security, but i cut costs on health insurance by allowing #covidー19 to kill as many old folks in poor health as possible.	UNINFORMATIVE
1242574380808495107	number of deaths in bc - number of comments about our death rate high dr henry says - for context most are related to lynn valley outbreak - 10 that shows - looking at overall numbers that is considered one event not 10 individual events. #bcpoli #covid19 @user	UNINFORMATIVE
1250195195993481216	@user @user @user indiana has a population of 6.7 million. maryland 6 mil. ohio, 11 m. colorado 5.8 m. texas, 29 m. and each one of them individually have over 300 deaths. none of those states are even in the top 10 of us covid deaths. tell me again what total population has to do with anything?	INFORMATIVE
1241236242571898880	breaking: three people who visited the desert aids project's coronavirus clinic have tested positive for the virus, the health center said on friday night. httpurl	INFORMATIVE
1247624524368973824	"early on, dr. ferrer says the county had ""cure tests"" which means anyone with #covid19 had two tests to show they had fully recovered. #la county not doing that now, in part because there are so few tests. the upshot: we don't know how many have recovered fully from the disease."	UNINFORMATIVE
1247602024105029632	#southsudan confirms second case of coronovirus infection: a 53 year old female working with unmiss, it's second un worker to be confirmed with covid-19. southsudan govt had warned un to cooperate after leaked un staff report accused unmiss of not observing coronovirus measures. httpurl	INFORMATIVE
1245260293891969024	"this is called humanity 🙏🙏90 year old woman dies from #covidー19 in belgium after refusing a ventilator and telling doctors to ""save it for younger patients. “i already had a good life #stayhomestaysafe #coronavirusindia httpurl"	INFORMATIVE
1250745757403152385	27 of the mlb's 30 teams are taking part in a nationwide study, involving up to 10,000 people who'll be given tests to detect covid-19 antibodies. httpurl	UNINFORMATIVE
1245709374741532673	interesting piece on the economics of paying for #coronavirus from a fellow iea fellow, philip booth. in another sign of the strange times we're living in, he makes a case for emergency tax increases... httpurl via @user	UNINFORMATIVE
1241479852017893377	italy continues to suffer heartbreaking, devastating consequences from epidemic spread of #coronavirus. 793 new deaths in single day. crude case fatality rate now 9%, total cases increased from 47,021 to 53,578 and total death toll stands at 4,825	INFORMATIVE
1241789881325694977	@user @user oh but hob knobbing with russians? dinner, drinks? did he? because vlad’s team confirmed they have extremely minimal #covid19 over there. just a huge number of population suffering fm pneumonia. those ruskies! they sure do love ‘em some rand. truth.	UNINFORMATIVE
1245936018018021377	@user @user other causes of death are see till higher than covid. car wrecks, drug overdoses, medical misadventures, and on and on, but those are just the cost of living. 15 people die in the entire state of texas and businesses must go bankrupt, people fired or laid off, hours cut back. bs!	INFORMATIVE
1245990015395459072	odisha government is going to impose complete lockdown in bhubaneswar and bhadrak for 48 hours from 8 pm today, to prevent community transmission of covid19.	UNINFORMATIVE
1251225978967224325	how are people still having gatherings/parties during this crisis😭😭 i have literally been back at work 2 days and witnessed 4 covid deaths on icu. no one will understand until this is their mum/dad/brother/sister or relative😢😢😢😢😢	INFORMATIVE
1245924363251089408	so two weeks from now the covid deaths will blow up in this country to horrific proportions, simply from not having the capacity to care for so many in respiratory distress at one time. it will be just like italy, except on an american super size me scale.	UNINFORMATIVE
1240757407598276608	[thread] what is #china going to do with its economy, now that it is slowly limping back from the #coronavirus onslaught? experts say china's q1 gdp growth rate will at best be just positive, if not negative. so, china appears planning for a turnaround in q2 growth rates. 1/n	UNINFORMATIVE
1241605519900639232	7 times us women's champion, irina krush, has been rather poorly with covid-19, but is now thankfully recovering at home. httpurl	INFORMATIVE
1244866203128078338	#coronavirus update from the maldives: another maldivian national who arrived from the uk has been tested positive for #covid19. there has been 18 positive #covid19 cases in the maldives, out of which 13 have recovered. httpurl httpurl	INFORMATIVE
1241764618659340289	exactly 40 years ago, 🇳🇬nigeria won #afcon for the first time. • green eagles beat 🇩🇿algeria 3-0 at the national stadium, lagos • super eagles later won afcon in 1994 and 2013 • nigeria has lost #afcon final more than any other nation - 84, 88, 1990 &amp; 2000. #covidー19 httpurl	UNINFORMATIVE
1242689769236238342	am shook, #japan next door to china but has only registered less than 50 deaths even with its numerous senior citizens, maybe we should learn what they are doing right... #covid	INFORMATIVE
1245845627155742721	@user no. just no. i would have totally and enthusiastically supported this a week or two ago. then she started carrying on with her coronavirus truther nonsense as the bodies stack up in ny and nj. sadly, @user is out to lunch.	UNINFORMATIVE
1240537663549009920	covid-19 could cause global fdi to shrink by 5%-15%. the negative impact on investments will be strongest in automotive, airlines and energy industries. @user report	UNINFORMATIVE
1245688235277406208	the numbers emerging seem to indicate: more young people in the south are dying from covid-19. the majority of #covid19 -related deaths in la are still among victims 70+ but 43% of all reported deaths have been people under 70. httpurl	UNINFORMATIVE
1241177534831554560	@user @user @user pleading 4 money from centre? centre ke baap ka paisa hai? for ur kind info, all southern states contribute more towards central fund than they receive back from centre. perennial poor states of north gobble up all money. #coronacrisis #kanikakapoor #covid_19 #jantacurfew	UNINFORMATIVE
1241464470582579200	good afternoon, i am pleased to announce that there are no new reported cases of coronavirus today or yesterday in the township of verona. be safe, matthew cavallo township manager @ township of verona, nj -… httpurl	INFORMATIVE
1241196551340306433	two members of congress, reps. ben mcadams of utah and mario diaz-balart of florida, have tested positive for #covid_19	INFORMATIVE
1247575339821420544	an update from the kankakee county health department: as of april 7, 2020, kankakee county has 108 confirmed cases of covid-19. kankakee county has six covid-19 related deaths and nine recoveries. *data is provisional as of 9:00 am on 04/07/2020 and subject to change. httpurl	INFORMATIVE
1241380169534844933	"the first confirmed #coronavirus case in the atlanta police dept. is an officer who worked downtown at hq. ""on friday, given this development, we made cleaning of the area where the officer worked a priority. the officer has not been to work since march 11"" - apd @user"	INFORMATIVE
1245736517097664512	a chicago police officer died from coronavirus, becoming the first member of the 13,000-strong department to succumb to the illness. at least 62 cops and two civilian police employees have tested positive for coronavirus in chicago. httpurl	INFORMATIVE
1244862838512005122	radio &amp; tv entertainment am/fm podcast show booking call: 407-955-9572 until further notice: due to the covid-19 pandemic, the show is temporarily moved to every wednesday between 9:30 pm est and 11:30 pm… httpurl	UNINFORMATIVE
1241171586788528131	lack of leadership in crisis management + population default mode to rebel against everything rulers tell them to do for 40 years = disastrous coronavirus containment #iran httpurl	UNINFORMATIVE
1246382321340534784	bmc denies reports that some of its employees at shatabdi hospital, kandivali have been infected with #covid19. all the employees have tested negative and are on duty: brihanmumbai municipal corporation. (ani) #coronavirus	INFORMATIVE
1244577339838775298	two of my books - virtual #terror and #global #risk agility - are currently numbers 4 and 6, respectively, on #amazon's #audible #bestseller list for current affairs on #audible. take a deep dive into #cyber #war and risk management. more important than ever during #covid19... httpurl	UNINFORMATIVE
1245717478304550914	bucky pizzarelli, who after many years as a respected but relatively anonymous session guitarist became a mainstay of the new york jazz scene in the 1970s, died of the coronavirus on wednesday. he was 94. httpurl	INFORMATIVE
1241641978174902274	@user @user @user @user that's extremely risky tbh. in india, there've been 341 cases of covid 19 so far with 6 fatalities. just about 10 days ago no one seemed to be taking this seriously.thankfully our government has declared a 14 hour nationwide curfew today. no matter where u r u should stay at home	INFORMATIVE
1245998257244962816	19 coronavirus patients have recovered in total in nigeria. 11 coronavirus patients were released from the yaba isolation center, after the stipulated time length they are to be kept after recovery.	INFORMATIVE
1241286054855839744	#thailand: the office of insurance commission (oic), said it has received reports about some people buying #covid19 #insurance and intentionally going to areas with high risk of infection to get themselves #infected. httpurl	UNINFORMATIVE
1241804914067734530	586 people tested positive for #covid19 in belgium in the past 24 hours - 70 in brussels. that's 3401 cases in total. sadly 8 people died in the last 24 hours of covid19, that's 75 in total. may they rest in peace. httpurl	INFORMATIVE
1244610861999816705	change of time today at 16:00 (cet) - how to handle the day after coronavirus? get some answers in a free webinar with my good friend @user #bedigital #digitallyflexible #digitaltransformation #digitalhuman httpurl	UNINFORMATIVE
1245736957289824258	it’s owners also own two facilities in kansas, one where the first person to die of covid-19 in kansas lived, the other currently experiencing an outbreak of #covid19. #kakenews #coronavirus	INFORMATIVE
1241180726323752967	negan dewine aka our governor #buckeye not his biggest fan by far, but appreciate the aggressive effort against #covid_19 httpurl	UNINFORMATIVE
1236740742200123393	the famine genocide 1846-1850, migration &amp; suicide halved the population from 8 million. it never recovered. now also this. hse chief 'can't dispute' figure that 1.9 million people in ireland could get covid-19 (via @user httpurl	UNINFORMATIVE
1242813984161447936	in the united kingdom, prince charles tested positive for #covid19. 423 people have died while 8,167 confirmed cases have been detected in the uk. the govt imposed a full lockdown march 24 after britons defied social distancing advice #covid19 httpurl	INFORMATIVE
1246744638288850944	@user india had 1,834 confirmed cases as of april 1. that compares with 137 till march 17. samples tested for the novel coronavirus in india, nearly quadrupled during the period. according to the indian council of medical research, by march 31, india had tested 47,951 samples.	INFORMATIVE
1242833185832083458	the us dol has released their initial guidance (httpurl re: the families first coronavirus response act. consider joining a twitter chat @user today, at march 25, 2020 at 2 p.m. using the hashtag #epwchat.	UNINFORMATIVE
1241422703841640448	today’s heartbreaking covid19 stats from italy; 793 people died, the worst day yet. 6,557 more cases total cases now 53,578. so far, 4,825 have died, more than 10% of (friday) case total.	INFORMATIVE
1242769441076793344	#princecharles bbc news channel just pointed out that 80% of positive cases of coronavirus only get mild symptoms. definitely letting the side down there. not nearly scary enough talk for a media outlet. #bbcnews	UNINFORMATIVE
1244495489866727424	"thank u medical workers thank u grocery store workers thank u pharmacy workers thank u police/fire/emt thank u delivery workers thank u food workers thanks beyond thanks ""you’re our new🇮🇳 indian🇮🇳 heroes"" #covid19"	UNINFORMATIVE
1236153914732527616	#syria | at least 10 #iran's irgc who came from iran reportedly infected with coronavirus in joint russia-syria-iran military hq and sent to a #damascus hospital, 2 have died.-locals	INFORMATIVE
1241190171539845122	i've come to the conclusion that bbc is waiting for the whole covid 19 thing to be over to proceed with loona japanese debut sigh	UNINFORMATIVE
1245798935928524801	‘a beautiful soul, accepting, peaceful, calm’ portraits from the pandemic gloria jane merculief, deg hit’an athabaskan, was the first alaska native to die from complications related to covid-19. she was 63. httpurl via @user	INFORMATIVE
1241052836831670273	#breaking washington, dc reports its first #coronavirus related death, a 59-year-old man. virginia has reported 2 deaths. maryland has reported 1 death. latest counts show 334 confirmed cases in the #dmv (almost 6 times the number of cases one week ago) httpurl	INFORMATIVE
1243104491001524224	so it consultant daren bland fell ill after skiing in austria, jan 15-19. he passed on infection to family in maresfield, east sussex, then many local kids fell sick before feb half-term. first official case of covid-19 in east sussex: march 13. that's a lot of missing data...	INFORMATIVE
1246831414307360769	@user some good news in ny is that # of patients discharged is increasing. gov cuomo said at today's press briefing that 74% of coronavirus patients hospitalized in ny have been discharged/able to go home httpurl	UNINFORMATIVE
1236131832590217216	.⁦@user update: flu deaths now total 20,000, including 136 children. us epi update coronavirus in its march 5 update the us cdc confirmed 99 cases and 10 deaths across 13 states (data current through 4pm on march 4th) plus 49 on princess ship. httpurl	INFORMATIVE
1240821340996763660	the ad-hoc and slipshod response from the trump administration is forcing governors to take increasingly desperate measures to contain the covid19 pandemic which today resulted in 5,040 new us cases and more than 26,700 global cases.	INFORMATIVE
1245986001983434752	early in march, some 250,000 men from #pakistan and abroad gathered at #raiwind near lahore for a five-day meeting of the #tablighijamaat, after the country had already reported confirmed #covid19 cases and there were public demands for the gathering to be called off. httpurl	UNINFORMATIVE
1236102936431861760	as the number of confirmed novel coronavirus (covid-19) cases increases in the northwest, peacehealth is restricting visitor access at its northwest washington and alaska hospitals. httpurl httpurl	UNINFORMATIVE
1236161440983072768	#wearewithindia🇮🇳 #indiangovtzindabad👍 pakistan has still not been able to get back its civilians from china's wuhan. even, islamabad high court chief justice refused 2 do anything &amp;adjourned the court till march13 #islamabadhighcourt #wuhanvirus #coronavirus #coronaviruscases httpurl	UNINFORMATIVE
1242103875391406080	in coronavirus tweet storm, trump touts suspect 'cure' and potential easing of guidelines to boost economy httpurl	UNINFORMATIVE
1247497343991271424	#covid19 the south africa depression and anxiety group has reiterated the need to manage mental health issues during the lockdown period. ims 📷(eldos) httpurl	UNINFORMATIVE
1243508829033242624	#red #btc #snt italy and spain are two of the countries worst hit by the coronavirus pandemic, and perhaps two of the countries whose health workers are now in most press...read more: httpurl	UNINFORMATIVE
1241063729841790984	hastings prince edward public health has announced a second case of the novel coronavirus in its catchment area. yesterday's first case was contracted by a man in his 80s with who had travelled to the bahamas. httpurl	INFORMATIVE
1241263483624108032	@user @user shobha de, this guy couldn’t save his wife from covid19, here in india we’ve been having screenings since january 15th. considering the population, our covid cases are still minimal. fatality is minimal. count your blessings, darling &amp; trust the govt that has saved you so far.	UNINFORMATIVE
1241611917052936194	just in: department of foreign affairs confirms that two filipinos: one in brunei and one in india, have been tested positive for covid-19. | @user #csgupdates	INFORMATIVE
1236130736131969026	two coronavirus deaths in florida according to dept. of health: -a previously announced patient in santa rosa county has died, following an international trip. -a new individual in their 70s that tested presumptive positive in lee county has died, following an international trip.	INFORMATIVE
1241351042513743872	working at 6am today.finished my shift&amp;thought i'd go co-op so i can make tuna baguettes for lunch.there are 0 coronavirus patients in bournemouth/poole hospital but this is what i saw. you baguette thieving shithouse rats have robbed a fat worker of his favourite part of the day httpurl	INFORMATIVE
1245687606530187266	even a “war” game focused on a pandemic exposes military’s tendency to fight previous wars. in this case, assumptions and plans based on ebola response, obviously very diff from covid. the naval war coll ran a pandemic war game httpurl httpurl	UNINFORMATIVE
1236471089892655106	to: @user @user @user there better be a congressional investigation into #trump's handling of the #coronavirus in the us #trump has sabotaged and obstructed attempts to protect american lives with his lies and his incompetence #trumpviruscoverup	UNINFORMATIVE
1241249994537140224	as march 21 10:00 a.m. the number of infected persons has reached 160, +24 w/h the last 24 hours, infectious disease epidemiology department of national center of disease control &amp; prevention #infocom #armenia #covid19 @user	INFORMATIVE
1247419699748638720	ko krene u nsw nek spremi 11.000,oo aud barilaro said fines are up to $11,000 and penalties could include jail time for those caught breaking coronavirus laws.	UNINFORMATIVE
1250751435719016449	"the maryborough centre, part of st fintans healthcare campus in portloais, where eight residents died of #covid_19 over the weekend. local representatives have called it an ""absolute tragedy"". #coronavirusireland httpurl"	INFORMATIVE
1236701645117042688	marc mezard, a renowned french physicist and the current president of the ecole normale superieure (ens, my former school in france), has been diagnosed with covid-19. wishing him the best, and hopefully a prompt recovery. httpurl	INFORMATIVE
1247650108549849097	after reports of protective gear shortages, three @user health staff have died of #covid19 – in detroit, ann arbor and indianapolis, @user reports. 776 have tested positive. httpurl	INFORMATIVE
1241239043720933376	shit this is getting scary there's 3 cases of people who's dead bc of covid 19 in my country and the cases is increases day by day bc some people wont stay at home they took this opportunity to go out wtf and i just saw an army forces vehicles too in my city and out of border	INFORMATIVE
1241261952325697536	u.s. coronavirus cases top 18,000 as states push trump to act | the 11th... httpurl via @user #coronavirus #covid19 #covid-19 #covid19us #coronavirususa #votebluetosaveamerica #donthecon	INFORMATIVE
1240247536415367168	hope you are saved from coronavirus? nos in nyc &amp; dc is increasing becoz of negative people like you... who are spreading this virus in an environment.. bach ke rehna .. aapko pakad na le 😊😊	UNINFORMATIVE
1245612347630047232	#israel’s health minister and his wife have tested positive for #covid_19. many senior officials will now need to enter self-quarantine. head of mosad also reported as positive corona test. httpurl	INFORMATIVE
1241041806302875649	so there are 10 covid 19 cases in my city,in ct,commuter town outside manhattan. several deaths in neighbor cities. no one i know so far. people are being good. supermarkets are opening early (6 to 8 am)for senior citizens only which is nice. otherwise all is calm and orderly.	INFORMATIVE
1241172669350973441	bbc: coronavirus: coastal visitors told to avoid 'unnecessary risks' httpurl httpurl	UNINFORMATIVE
1241182835031056384	q&amp;a concerning taiwan’s border control measures that went into effect on march 19, 2020. #covid19 👉 httpurl httpurl	UNINFORMATIVE
1241092045982314501	@user saluti, please find the unroll here: thread by @user thread on covid-19 cases in india #coronavirusindia #covid2019 #covidindia case 1,2,3 - kerala, 3… httpurl talk to you soon. 🤖	UNINFORMATIVE
1243022486754611200	"#finalvote: senate unanimously passes $2 trillion #coronavirus phase 3 stimulus package, the most expensive relief bill in u.s. history, 96-0 senate clerk: ""no senator voted in the negative."" httpurl"	UNINFORMATIVE
1241449858097176576	china 2018: wow! look at our amazing virus bank in wuhan! world 2020: #covid19 death toll (as of today)= 13,000	INFORMATIVE
1241493796715708417	new: 🦠 43 cases in ne florida (⬆️ 7 from this am) 🦠 an 11-y/o in duval tested positive 🦠 statewide, coronavirus cases are ⬆️ 36% from last night 🦠 in duval, 360 tests recorded w/ 25 positive cases, 294 negative &amp; 41 pending 🦠 25 total cases in duval httpurl	INFORMATIVE
1244482051614502913	alaska cases rose from 85 to 103 in 1 day. 2days ago 1 death rest in peace gloria jane ...httpurl › alaska-news › 2020/03/29 › 2 days ago gloria jane merculief died less than a week after falling ill from covid-19 her family is asking people to stay home to stop covid-19	INFORMATIVE
1245882133568278528	bruh, michigan got over 10k cases of covid-19. americans need to stay they ass home	INFORMATIVE
1246865559494578178	dozens of people flock to franklin county's haspin acres causing traffic jam. laurel has a population of 499 people. the people that showed up doubled the size of the town. this area has a population of 23000 and over 220 confirmed positive covid19. httpurl	INFORMATIVE
1243821008072605696	@user @user @user @user rapid test for hiv was antigenic test!! sonit detects the virus. no such test yet for the coronavirus. we have serological tests detecting antibodies. worldwide pcr is used for mass testing.	UNINFORMATIVE
1241848383507226631	los angeles and cleveland jails have released hundreds of people at-risk of becoming infected with the coronavirus, while some other prisons have suspended in-person visits in response to the covid-19 pandemic. httpurl	UNINFORMATIVE
1236095678670987265	#breaking: a doctor in toorak has become victoria’s eleventh person to test positive for coronavirus. #9news httpurl	INFORMATIVE
1237988454916444160	chinese #astronomer han tianqi, 98, and his wife, 85, both #covid19 patients, have recovered &amp; will be discharged from hospital. han is the oldest patient, #zhejiang medical staff have treated in #wuhan. his family sought help for recovered patients' #plasma to save han httpurl	INFORMATIVE
1244598068646903809	newfoundland and labrador has experienced its first death due to covid-19, cbc news has learned. the patient — a retired man in the province's eastern health region — died about 3 days after being hospitalized. more details are expected this afternoon. httpurl	INFORMATIVE
1251257113260830727	"bano carlos, a retired #disney reservations call center employee, died from the coronavirus. she loved crafts &amp; celebrating xmas. her husband, known as ""pirate bob"" while working at magic kingdom, is sick too. my story: httpurl @user #waltdisneyworld httpurl"	INFORMATIVE
1249908569480155139	04/12: seattle/king county covid-19 deaths by date death *occurred*, w/7 day average. showing data thru 04/09. data for past 7+ days is incomplete and will increase w/more reporting. #seattlecovid19 httpurl	UNINFORMATIVE
1241855245392719874	moroccan coronavirus cases jump to 115 - moh httpurl #kuna (h.t)	INFORMATIVE
1241112887122432001	register for our free webinar! teleworking during covid-19: strategies and best practices for employers date: thursday, march 26, 2020 time: 12:00pm - 1:00pm registration and information: httpurl httpurl	UNINFORMATIVE
1236267334286872583	@user @user well, florida reports 2 deaths this morning. if, god forbid, this #coronavirus spreads across the south, we could see many magats start questioning his lies. the ramifications of this outbreak is having &amp; going to have a major negative effect on the economy through election day.	INFORMATIVE
1236140903607066624	coronavirus latest updates mar. 7, 2020: cruise ship, ny cases - bloomberg httpurl	UNINFORMATIVE
1235812692520132614	a series of lopsided v's... colin asher, senior economist mizuho describing the global economy recovering from #coronavirus this year.	UNINFORMATIVE
1241427070237814785	update on #covid19 cases in maine: there are 70 confirmed #coronavirus cases, which represents an increase of 14 cases since friday. of these, there is a first case in sagadahoc county, as well.	INFORMATIVE
1236100102319730688	6 in il now. no panic, just awareness. #chicago #covid19 class canceled at cps school after employee tests positive for covid-19; illinois’ 6th confirmed case httpurl	INFORMATIVE
1247756869982015490	@user @user @user @user for that matter, the 12,000 deaths number that keeps getting trotted out re obama's response to h1n1 is an estimate for a 12 month period. and we surpassed it with confirmed deaths from covid-19 today.	INFORMATIVE
1241501527409414145	manitoba health announces one more probable case of #covid19. case 19 is a woman in her 30s who lives in winnipeg who recently travelled. #coronavirus	INFORMATIVE
1236125684839276544	"icymi: ""canada’s coronavirus cases rise to 51 with new cases in ontario, bc and quebec"" - @user httpurl #covid19 #coronaviruscanada #coronavirusoutbreak #canada #britishcolumbia #ontario #québec"	INFORMATIVE
1235874159458205698	"three relatives of the suspect of carrying coronavirus in sucre are in quarantine meanwhile, the patient evolved favorably and no longer presents the symptoms. ""he is stable, he is much better, he no longer has the symptoms or signs,""httpurl"	INFORMATIVE
1247529803000852481	nypd has about 38,000 officers. that's about 7500 out sick. by comparison, dod has about 2.8 million employees (including 1.3 million active duty military). if 20% of dod was out sick, that's 560,000 people (260,000 military). thus far, dod has had 6 #covid19 deaths.	INFORMATIVE
1245169307081940997	@user @user why they?..first trump told us...he is the one who will save us (after he kills 200k +) he gets free press propaganda every day his state tv...like hitler he was the only one germans heard from..we are under a dictatorship and fools think he is their king #covid19 #coronavirus	UNINFORMATIVE
1245572623485960192	good morning, the birds are tweeting outside, this is day 11 of my 84 day detention (for having severe #asthma) let’s see what crap #coronavirus throws at us today. no doubt there will be more deaths, job losses &amp; more incompetence from the uk &amp; usa governments. #stayingalive.	UNINFORMATIVE
1241172614086832128	#lockdown in la ... the air quality is a nice bonus 👌🏻 thanks coronavirus 🍺🦠 @ hollywood sign httpurl	UNINFORMATIVE
1245851166870831104	check out this article from tennessean: coronavirus news in tennessee: tennessee covid-19 cases rise to 2,845 httpurl - join the conversation on @user	INFORMATIVE
1244424304487530496	🇺🇸#usa more than 1,000 people have now died from the coronavirus in new york state, 2/3 in new york city. #covid19 #coronavirus	INFORMATIVE
1241032704755466240	@user trump's lying his ass off. he's not stemming the spread of the virus by shutting borders. he ignored the spread once we had cases in the us because he didn't test. today in ny alone: 7,152 cases of covid19; 2,950 new positive cases. 4,408 cases in nyc. 18% hospitalized	INFORMATIVE
1241177710908575745	jordan villanueva: how to talk to your friends and family about the covid-19 pandemic httpurl	UNINFORMATIVE
1244786664897011712	in the netherlands, thieves have stolen vincent van gogh’s spring garden painting from the singer laren museum, which was closed due to the coronavirus pandemic. the painting, which was on loan from the groninger museum, has been added to the interpol’s list of stolen artworks. httpurl	UNINFORMATIVE
1242688382842568708	breaking!! after 5 days of intense battles within congress, leaders and the trump administration have reached an agreement for a $2 trillion stimulus package aimed at combating economic losses the u.s. has faced due to covid-19.	UNINFORMATIVE
1250789041924116482	an taoiseach, @user at dáil éireann: “ i want to take this particular opportunity to express my condolences, and those of the house, to the families and friends of the 444 people who have died as a consequence of coronavirus in ireland to date. #covid19ireland	INFORMATIVE
1236091232004255746	michael paul, public health administrator for columbia county confirmed with the chronicle today, march 6, that there are no cases of novel coronavirus, or covid-19, in columbia county. httpurl	INFORMATIVE
1236546062602489857	theres a reason trump put pence in charge of the covid response. once the situation gets dire, he’ll throw pence under the bus. he’ll announce nikki hailey as his running mate on the date of the democratic convention. on that same day, barr will announce a biden investigation.	UNINFORMATIVE
1241679722477752323	the president introduced his fiscal year 2021 budget proposal on 2/10/20 just 11 days after the who declared the coronavirus outbreak a public health emergency of international concerns. the spending plan included a 16% reduction in cdc funding from the 2020 spending levels.	UNINFORMATIVE
1243005936115032068	#channel_06 us military confirms 1st covid-19 case inside pentagon after marine tests positive the marine is believed to have contracted the deadly illness sweeping through all 50 american states from his spouse httpurl	INFORMATIVE
1240941244496437249	more info on region's 2nd covid-19 case, cornwall tax deferral on the table and fewer cornwall transit buses. more in your newswatch covid-19 digest: friday, march 20, 2020 #cornwallon httpurl httpurl	INFORMATIVE
1236093027514552326	from a press conference about the new covid19 case just announced in chicago. only travelers from iran and china, the two official us enemies, are being screened at airports. travelers from italy, where the virus is under far less control than china, aren't screened. httpurl	UNINFORMATIVE
1235643552627077122	"do i think we should all burn our clothes and huddle in sackcloth by candlelight? no. do i think we should be going on hannity and saying ""hundreds of thousands"" of people have recovered from #covid19 by just ignoring it or going to work as normal? also no."	UNINFORMATIVE
1235844286844829702	@user @user 115 people in the uk now have coronavirus and one person who already had health problems has died from it. the panic being spread by our media is not proportionate in any way. meanwhile, no #russiareport no result of #arcuri investigation or #voteleave fraud investigation.	INFORMATIVE
1241381493466939393	.⁦@user laura curran reports 754 #covid_19 cases since march 5 and 7 deaths. three new deaths, two in hempstead and a north hempstead woman. httpurl	INFORMATIVE
1240410051707363328	here's the letter ncba sent to the white house outlining steps the government should take to minimize the negative consequences of covid-19 and preserve the economic viability of the u.s. beef supply chain: httpurl	UNINFORMATIVE
